date,code,open,high,low,close,preclose,volume,amount,pctChg
2004-01-02,sh.000016,996.9960,1021.5680,993.8920,1011.3470,0.0000,806465200,5742758967.0000,0.000000
2004-01-05,sh.000016,1008.2790,1060.8980,1008.2790,1060.8010,1011.3470,1446818000,10706463941.0000,4.889918
2004-01-06,sh.000016,1059.1410,1086.6940,1059.0950,1075.6560,1060.8010,1699133400,12416997345.0000,1.400355
2004-01-07,sh.000016,1075.5620,1095.8410,1070.9800,1086.3030,1075.6560,1372941900,10352534788.0000,0.989812
2004-01-08,sh.000016,1087.6800,1108.2910,1082.5090,1102.6620,1086.3030,1078042700,8188926758.0000,1.505934
2004-01-09,sh.000016,1105.7700,1115.4610,1079.0720,1081.7850,1102.6620,1346744200,10548445392.0000,-1.893323
2004-01-12,sh.000016,1081.8070,1117.5050,1079.7730,1116.7990,1081.7850,1023394300,8376568721.0000,3.236680
2004-01-13,sh.000016,1120.1490,1123.6560,1089.6330,1102.3410,1116.7990,983718900,7989281144.0000,-1.294594
2004-01-14,sh.000016,1101.4450,1101.6660,1076.8690,1079.7200,1102.3410,712049900,5343577668.0000,-2.052085
2004-01-15,sh.000016,1078.5330,1088.6700,1070.7270,1073.9770,1079.7200,617920700,4755875010.0000,-0.531890
2004-01-16,sh.000016,1076.6360,1087.8170,1067.8470,1083.6520,1073.9770,717416700,5520318130.0000,0.900850
2004-01-29,sh.000016,1086.6570,1101.0270,1084.4550,1100.6040,1083.6520,579123000,4529581998.0000,1.564342
2004-01-30,sh.000016,1102.1700,1103.6990,1066.4450,1067.5530,1100.6040,776111800,5943973870.0000,-3.002990
2004-02-02,sh.000016,1107.4900,1116.3140,1069.9670,1091.7290,1067.5530,1543292200,11668205473.0000,2.264621
2004-02-03,sh.000016,1091.8650,1103.2440,1084.3910,1102.9540,1091.7290,841110700,6827915398.0000,1.028183
2004-02-04,sh.000016,1104.7400,1130.1390,1104.7400,1128.4430,1102.9540,1053499000,8915089429.0000,2.310977
2004-02-05,sh.000016,1135.6160,1136.4230,1118.1680,1127.8970,1128.4430,977431400,8521830200.0000,-0.048387
2004-02-06,sh.000016,1125.4880,1139.0880,1108.9090,1122.0840,1127.8970,1114033700,9086959709.0000,-0.515383
2004-02-09,sh.000016,1122.2850,1134.9100,1122.2750,1134.6110,1122.0840,859830500,7038850173.0000,1.116403
2004-02-10,sh.000016,1137.7170,1141.9940,1116.9290,1120.9610,1134.6110,866278000,7084279413.0000,-1.203047
2004-02-11,sh.000016,1121.8070,1123.7690,1100.2370,1110.0610,1120.9610,924632000,7161101296.0000,-0.972382
2004-02-12,sh.000016,1110.8350,1122.4820,1092.2930,1094.1120,1110.0610,958159700,7735862225.0000,-1.436766
2004-02-13,sh.000016,1094.0020,1105.8190,1088.8590,1096.3620,1094.1120,690482100,5758474874.0000,0.205646
2004-02-16,sh.000016,1098.8580,1124.3550,1098.8580,1123.7480,1096.3620,762341000,6197794454.0000,2.497896
2004-02-17,sh.000016,1127.0980,1132.7140,1121.2770,1123.6180,1123.7480,881589700,7856931164.0000,-0.011569
2004-02-18,sh.000016,1123.7010,1136.5320,1119.6280,1129.2750,1123.6180,809371100,7208809235.0000,0.503461
2004-02-19,sh.000016,1130.3960,1138.0820,1119.6690,1122.3800,1129.2750,713080500,6217181258.0000,-0.610570
2004-02-20,sh.000016,1122.9300,1125.3720,1112.9440,1124.6610,1122.3800,598875900,5258601253.0000,0.203229
2004-02-23,sh.000016,1126.2310,1129.5200,1092.0140,1093.1370,1124.6610,880250900,7258275895.0000,-2.802982
2004-02-24,sh.000016,1090.2500,1095.9370,1072.3290,1093.1020,1093.1370,844938200,6881090367.0000,-0.003194
2004-02-25,sh.000016,1094.4310,1104.3490,1067.1270,1070.3620,1093.1020,806405500,6373129920.0000,-2.080317
2004-02-26,sh.000016,1068.1250,1080.2320,1061.1970,1079.8970,1070.3620,810089000,6041586122.0000,0.890812
2004-02-27,sh.000016,1081.7150,1090.8920,1079.9340,1088.7250,1079.8970,729306900,5654382402.0000,0.817486
2004-03-01,sh.000016,1089.6530,1095.2330,1076.0760,1094.2420,1088.7250,644171500,5297533595.0000,0.506737
2004-03-02,sh.000016,1096.1050,1099.7140,1086.7240,1093.3910,1094.2420,557731800,4608231808.0000,-0.077766
2004-03-03,sh.000016,1093.3580,1093.7420,1067.9440,1072.6390,1093.3910,521481900,4177177058.0000,-1.897944
2004-03-04,sh.000016,1070.9000,1079.2690,1061.8880,1078.3480,1072.6390,481043300,3854363357.0000,0.532237
2004-03-05,sh.000016,1080.3380,1083.1400,1070.3020,1071.5810,1078.3480,336502700,2754915383.0000,-0.627531
2004-03-08,sh.000016,1070.1140,1075.7480,1056.0440,1057.1020,1071.5810,459984900,3706593742.0000,-1.351181
2004-03-09,sh.000016,1057.3580,1075.2200,1056.8830,1061.1590,1057.1020,691802100,4876685815.0000,0.383786
2004-03-10,sh.000016,1062.9760,1091.3460,1062.9760,1091.0970,1061.1590,611397300,4768362429.0000,2.821254
2004-03-11,sh.000016,1092.7410,1102.2210,1086.5470,1095.5640,1091.0970,576179100,4817175725.0000,0.409397
2004-03-12,sh.000016,1096.3480,1102.1260,1088.4410,1099.0810,1095.5640,523609700,4158684024.0000,0.321030
2004-03-15,sh.000016,1100.4040,1134.2830,1100.1490,1131.6750,1099.0810,1025206900,8500648458.0000,2.965568
2004-03-16,sh.000016,1136.2730,1139.4860,1127.8510,1135.5710,1131.6750,732935900,6223977129.0000,0.344268
2004-03-17,sh.000016,1136.4530,1139.2760,1124.6000,1135.1670,1135.5710,548980200,4842844317.0000,-0.035581
2004-03-18,sh.000016,1134.9260,1141.8090,1110.3180,1111.8490,1135.1670,686980500,5785905281.0000,-2.054147
2004-03-19,sh.000016,1110.4420,1130.2640,1107.1030,1129.7750,1111.8490,588599400,4782877132.0000,1.612272
2004-03-22,sh.000016,1130.8680,1141.8120,1126.1930,1134.7870,1129.7750,509368600,4319534599.0000,0.443625
2004-03-23,sh.000016,1133.9930,1134.1260,1115.6700,1121.3320,1134.7870,558753500,4644463952.0000,-1.185681
2004-03-24,sh.000016,1120.2060,1125.0600,1109.3340,1115.5120,1121.3320,480013900,4213864128.0000,-0.519032
2004-03-25,sh.000016,1114.7480,1126.1870,1108.1790,1115.2390,1115.5120,460921600,3777134579.0000,-0.024469
2004-03-26,sh.000016,1115.4930,1118.7240,1105.5540,1112.7820,1115.2390,539454700,4629500173.0000,-0.220314
2004-03-29,sh.000016,1112.2760,1115.0540,1100.4280,1101.6590,1112.7820,533627000,4156404720.0000,-0.999560
2004-03-30,sh.000016,1100.7990,1106.0100,1093.1190,1101.2710,1101.6590,415867700,3465947282.0000,-0.035225
2004-03-31,sh.000016,1102.2860,1113.7370,1097.8680,1108.5400,1101.2710,424786000,3468943518.0000,0.660059
2004-04-01,sh.000016,1109.7200,1124.2540,1108.9140,1123.4350,1108.5400,468270700,3975839852.0000,1.343661
2004-04-02,sh.000016,1125.3610,1133.4370,1122.6420,1127.8050,1123.4350,578895400,4954578188.0000,0.388985
2004-04-05,sh.000016,1128.5060,1129.8150,1112.2910,1118.2730,1127.8050,625974900,5142214408.0000,-0.845191
2004-04-06,sh.000016,1117.8860,1124.0170,1106.6000,1123.8560,1118.2730,554598000,4525595373.0000,0.499253
2004-04-07,sh.000016,1124.2510,1125.6300,1116.1280,1117.4400,1123.8560,467449900,4104683825.0000,-0.570893
