date,code,open,high,low,close,preclose,volume,amount,pctChg
2000-01-04,sz.399001,3374.1100,3512.2970,3360.2070,3497.0600,3369.6130,734450800,5236590080.0000,3.782245
2000-01-05,sz.399001,3500.1330,3589.1770,3468.6880,3486.2850,3497.0600,937389700,7411259904.0000,-0.308120
2000-01-06,sz.399001,3475.4600,3663.2150,3454.3480,3655.2000,3486.2850,1124048100,9095856128.0000,4.845130
2000-01-07,sz.399001,3701.4770,3848.0600,3701.4770,3828.0400,3655.2000,2990011200,19049639936.0000,4.728608
2000-01-10,sz.399001,3881.7460,3929.0620,3832.1950,3921.4830,3828.0400,2698710400,18555478016.0000,2.441011
2000-01-11,sz.399001,3924.7120,3931.0780,3691.5600,3716.7840,3921.4830,1757251800,13558956032.0000,-5.219938
2000-01-12,sz.399001,3699.2920,3768.1430,3585.4670,3605.8240,3716.7840,1140833100,9870341120.0000,-2.985376
2000-01-13,sz.399001,3604.2750,3637.6800,3552.0500,3580.9820,3605.8240,746048200,5948812800.0000,-0.688942
2000-01-14,sz.399001,3582.1630,3609.1920,3524.5100,3542.8200,3580.9820,615049900,5135400960.0000,-1.065682
2000-01-17,sz.399001,3535.5060,3597.7700,3496.0000,3594.6500,3542.8200,618530800,5459877888.0000,1.462954
2000-01-18,sz.399001,3601.8800,3633.1060,3558.8600,3571.9730,3594.6500,730889400,6783902208.0000,-0.630854
2000-01-19,sz.399001,3560.5870,3640.0880,3559.9370,3603.8560,3571.9730,734608700,6871964160.0000,0.892590
2000-01-20,sz.399001,3608.1660,3670.1900,3603.9850,3668.8420,3603.8560,976650100,10455608320.0000,1.803238
2000-01-21,sz.399001,3687.1900,3744.2730,3644.0800,3702.0870,3668.8420,1384986600,13778822144.0000,0.906141
2000-01-24,sz.399001,3709.1920,3736.4300,3646.1700,3734.7250,3702.0870,1463516500,15079510016.0000,0.881616
2000-01-25,sz.399001,3752.5300,3803.7720,3702.6500,3726.0570,3734.7250,1246311500,12960544768.0000,-0.232098
2000-01-26,sz.399001,3718.1280,3754.1000,3700.6600,3737.9850,3726.0570,964243500,9664614400.0000,0.320130
2000-01-27,sz.399001,3782.8900,3855.3480,3754.1000,3844.9650,3737.9850,1607922800,15288338432.0000,2.861969
2000-01-28,sz.399001,3889.1380,3952.4070,3869.4180,3952.4070,3844.9650,2452384000,18975940608.0000,2.794353
2000-02-14,sz.399001,4102.6480,4323.3500,4096.4570,4322.3730,3952.4070,4166020000,23096238080.0000,9.360526
2000-02-15,sz.399001,4442.1200,4578.6150,4343.5800,4394.6930,4322.3730,4401459600,34518736896.0000,1.673151
2000-02-16,sz.399001,4425.8460,4475.0150,4329.1380,4457.4140,4394.6930,3252190800,32146857984.0000,1.427203
2000-02-17,sz.399001,4564.5900,4685.4860,4256.2600,4313.9700,4457.4140,4365602400,42624880640.0000,-3.218096
2000-02-18,sz.399001,4274.0950,4360.4250,4095.6680,4356.6030,4313.9700,2528476000,26050805760.0000,0.988250
2000-02-21,sz.399001,4389.4200,4437.8540,4275.2980,4344.4880,4356.6030,2774268400,27985367040.0000,-0.278089
2000-02-22,sz.399001,4341.8480,4395.9080,4174.9570,4186.6950,4344.4880,2141714800,22597287936.0000,-3.632027
2000-02-23,sz.399001,4134.8720,4164.7000,4039.8700,4072.4680,4186.6950,1856141800,18682662912.0000,-2.728329
2000-02-24,sz.399001,4056.8970,4222.6550,4056.8970,4221.8420,4072.4680,1478103400,16069564416.0000,3.667893
2000-02-25,sz.399001,4254.6700,4296.5440,4189.3720,4262.8180,4221.8420,1621413700,18250317824.0000,0.970573
2000-02-28,sz.399001,4274.6600,4506.0520,4244.7270,4481.7380,4262.8180,2263943400,23493572608.0000,5.135568
2000-02-29,sz.399001,4523.9500,4562.3770,4369.4820,4484.1640,4481.7380,2410648800,24289054720.0000,0.054137
2000-03-01,sz.399001,4468.9720,4510.3800,4398.8550,4427.2000,4484.1640,2048621200,21419952128.0000,-1.270334
2000-03-02,sz.399001,4409.1470,4505.6400,4375.8800,4443.5230,4427.2000,1923532000,19612600320.0000,0.368692
2000-03-03,sz.399001,4462.3780,4581.6140,4462.3460,4488.2680,4443.5230,2463858800,23241338880.0000,1.006974
2000-03-06,sz.399001,4519.9920,4552.2660,4311.8900,4316.1100,4488.2680,2719510000,23550042112.0000,-3.835738
2000-03-07,sz.399001,4278.0500,4401.6520,4261.9700,4399.9500,4316.1100,1853266800,15397232640.0000,1.942498
2000-03-08,sz.399001,4411.9760,4515.6800,4373.8340,4498.2200,4399.9500,1969146000,15869277184.0000,2.233435
2000-03-09,sz.399001,4528.8560,4606.7100,4474.3300,4548.6850,4498.2200,1790936400,18838405120.0000,1.121885
2000-03-10,sz.399001,4559.5300,4587.4500,4450.3140,4463.6550,4548.6850,1663691900,15986802688.0000,-1.869337
2000-03-13,sz.399001,4462.3180,4520.7900,4451.5250,4495.9200,4463.6550,2170456400,15664086016.0000,0.722841
2000-03-14,sz.399001,4377.1800,4417.8000,4239.9320,4371.5580,4495.9200,2389748400,19352418304.0000,-2.766104
2000-03-15,sz.399001,4365.5530,4415.4720,4326.8870,4333.8900,4371.5580,1794926800,15058230272.0000,-0.861660
2000-03-16,sz.399001,4304.6000,4304.6000,4100.7770,4131.5420,4333.8900,1943641200,14716707840.0000,-4.668972
2000-03-17,sz.399001,4114.4150,4327.9750,4114.2800,4315.0000,4131.5420,1544676200,14009321472.0000,4.440424
2000-03-20,sz.399001,4252.1720,4370.6760,4231.7850,4367.7300,4315.0000,1828766200,17108129792.0000,1.222016
2000-03-21,sz.399001,4362.0900,4406.8700,4350.3170,4387.2700,4367.7300,1794882400,18396278784.0000,0.447373
2000-03-22,sz.399001,4394.2330,4479.9000,4384.6840,4439.0870,4387.2700,1761210000,17949556736.0000,1.181074
2000-03-23,sz.399001,4446.4470,4492.9070,4381.9600,4492.4320,4439.0870,1941651400,19532912640.0000,1.201716
2000-03-24,sz.399001,4515.3800,4580.6840,4455.6460,4461.6580,4492.4320,2432621600,23796766720.0000,-0.685017
2000-03-27,sz.399001,4461.6700,4574.2260,4461.6700,4571.6640,4461.6580,2373357800,22861344768.0000,2.465582
2000-03-28,sz.399001,4615.4740,4635.6640,4546.3720,4591.1200,4571.6640,2703919800,24594542592.0000,0.425579
2000-03-29,sz.399001,4612.8840,4629.5540,4510.6470,4559.8620,4591.1200,2208418400,20333989888.0000,-0.680843
2000-03-30,sz.399001,4566.4260,4584.7770,4539.3260,4580.8200,4559.8620,2764212000,19503828992.0000,0.459619
2000-03-31,sz.399001,4578.6070,4578.6070,4488.0470,4532.3120,4580.8200,2251314000,19790528512.0000,-1.058933
2000-04-03,sz.399001,4523.9050,4551.0780,4506.4040,4508.0830,4532.3120,2119839600,18002550784.0000,-0.534584
2000-04-04,sz.399001,4515.0100,4515.0100,4403.3150,4413.7460,4508.0830,1789575200,15292701696.0000,-2.092617
2000-04-05,sz.399001,4398.4460,4444.6940,4381.8500,4442.2180,4413.7460,1486477300,12878098432.0000,0.645068
2000-04-06,sz.399001,4444.9970,4528.8070,4436.1720,4527.6660,4442.2180,1659550000,15910259712.0000,1.923549
2000-04-07,sz.399001,4553.3440,4569.1850,4513.1370,4556.8920,4527.6660,1991674200,19252908032.0000,0.645500
2000-04-10,sz.399001,4556.8120,4589.9300,4522.6920,4546.4420,4556.8920,1930824400,18382813184.0000,-0.229327
2000-04-11,sz.399001,4556.9600,4619.4000,4511.9380,4595.0700,4546.4420,1676347000,17385426944.0000,1.069582
2000-04-12,sz.399001,4609.2000,4616.7730,4499.3580,4538.6520,4595.0700,1411883900,14312566784.0000,-1.227793
2000-04-13,sz.399001,4537.4620,4615.4700,4528.5900,4601.4730,4538.6520,1608751800,16328866816.0000,1.384140
2000-04-14,sz.399001,4624.4500,4645.8840,4585.6020,4619.1850,4601.4730,1828773600,17353994240.0000,0.384918
2000-04-17,sz.399001,4615.1180,4627.0330,4495.4070,4544.4820,4619.1850,1981915600,17991233536.0000,-1.617236
2000-04-18,sz.399001,4543.7800,4578.0430,4501.8880,4568.4330,4544.4820,1235897000,12765219840.0000,0.527039
2000-04-19,sz.399001,4586.9020,4611.6500,4567.9960,4574.2500,4568.4330,1350784600,13163912192.0000,0.127328
2000-04-20,sz.399001,4580.7140,4600.9120,4574.0500,4587.9340,4574.2500,1472324400,15024738304.0000,0.299155
2000-04-21,sz.399001,4598.6130,4615.7480,4551.4900,4559.3540,4587.9340,1521510600,14603679744.0000,-0.622940
2000-04-24,sz.399001,4554.8350,4575.7420,4518.7450,4533.5100,4559.3540,1398070100,13118511104.0000,-0.566840
2000-04-25,sz.399001,4535.8840,4558.5100,4495.1400,4528.9200,4533.5100,1080345300,10609506304.0000,-0.101243
2000-04-26,sz.399001,4540.5070,4593.3630,4536.5700,4554.8460,4528.9200,1038856600,10143543296.0000,0.572460
2000-04-27,sz.399001,4571.8840,4612.2530,4539.4660,4553.9520,4554.8460,1235057200,11941380096.0000,-0.019628
2000-04-28,sz.399001,4556.9170,4685.3820,4531.7230,4683.1700,4553.9520,1233394000,13630324736.0000,2.837486
2000-05-08,sz.399001,4708.5320,4721.5620,4641.2150,4651.6480,4683.1700,1052454100,11504503808.0000,-0.673091
2000-05-09,sz.399001,4646.9900,4649.7300,4523.9640,4554.0600,4651.6480,989094600,10506192896.0000,-2.097921
2000-05-10,sz.399001,4535.6600,4535.6600,4428.0520,4438.8220,4554.0600,958774600,9069058048.0000,-2.530452
2000-05-11,sz.399001,4419.7170,4468.6000,4355.5000,4367.3840,4438.8220,796209600,8303226880.0000,-1.609391
2000-05-12,sz.399001,4368.6370,4423.4960,4347.9000,4378.4500,4367.3840,741547000,7070861824.0000,0.253387
2000-05-15,sz.399001,4370.1150,4392.4550,4275.8640,4296.9180,4378.4500,689813500,6480054784.0000,-1.862125
2000-05-16,sz.399001,4296.5070,4353.7450,4296.5070,4346.1230,4296.9180,591391100,5485213184.0000,1.145125
2000-05-17,sz.399001,4349.8240,4405.4500,4314.1870,4357.0940,4346.1230,725872800,6080785920.0000,0.252436
2000-05-18,sz.399001,4361.5700,4439.9400,4341.5100,4439.3860,4357.0940,951408000,8361378816.0000,1.888690
2000-05-19,sz.399001,4447.5320,4482.4430,4417.9480,4479.3660,4439.3860,1146567000,11772991488.0000,0.900575
2000-05-22,sz.399001,4494.7400,4620.5500,4484.6440,4573.4260,4479.3660,1498285800,15029657600.0000,2.099841
2000-05-23,sz.399001,4594.4860,4606.5730,4517.4720,4547.5040,4573.4260,1282830400,12876814336.0000,-0.566793
2000-05-24,sz.399001,4549.9480,4648.2700,4549.8250,4616.0980,4547.5040,1600999900,15969573888.0000,1.508393
2000-05-25,sz.399001,4638.1920,4690.6980,4635.5250,4677.2870,4616.0980,1756720400,16847819776.0000,1.325556
2000-05-26,sz.399001,4698.0230,4722.8250,4630.3980,4662.2950,4677.2870,1963933400,17561327616.0000,-0.320532
2000-05-29,sz.399001,4675.1100,4718.6400,4661.0460,4701.2270,4662.2950,1972610000,19669671936.0000,0.835042
2000-05-30,sz.399001,4722.0160,4736.7220,4616.2660,4640.0200,4701.2270,1766234600,16617334784.0000,-1.301937
2000-05-31,sz.399001,4629.3080,4666.9860,4614.2900,4643.1550,4640.0200,1566071400,14568401920.0000,0.067559
2000-06-01,sz.399001,4665.0130,4703.2300,4665.0130,4695.4660,4643.1550,1433170000,14015704064.0000,1.126627
2000-06-02,sz.399001,4700.1040,4728.9380,4664.9970,4728.8820,4695.4660,1788432400,17343213568.0000,0.711666
2000-06-05,sz.399001,4744.3800,4781.7700,4698.1030,4721.1360,4728.8820,3033106000,21619808256.0000,-0.163794
2000-06-06,sz.399001,4727.7300,4826.9370,4727.7300,4824.7900,4721.1360,1902504000,17685370880.0000,2.195527
2000-06-07,sz.399001,4856.4120,4875.0500,4800.2320,4826.1900,4824.7900,1723101000,16425463808.0000,0.029015
2000-06-08,sz.399001,4832.5200,4834.5860,4739.9520,4760.3400,4826.1900,1616212000,17725345792.0000,-1.364432
2000-06-09,sz.399001,4767.3700,4796.3300,4708.9220,4731.3880,4760.3400,1454732400,13875095552.0000,-0.608185
2000-06-12,sz.399001,4718.8170,4742.7330,4690.1600,4737.8800,4731.3880,1182883300,11391843328.0000,0.137205
2000-06-13,sz.399001,4742.1800,4790.0230,4730.0060,4790.0230,4737.8800,1226893000,11962958848.0000,1.100557
2000-06-14,sz.399001,4792.1900,4799.5260,4759.3900,4766.4850,4790.0230,1508246100,14745683968.0000,-0.491398
2000-06-15,sz.399001,4769.2080,4795.3570,4742.6200,4793.6150,4766.4850,1449265400,12819558400.0000,0.569190
2000-06-16,sz.399001,4801.4560,4811.5150,4746.8200,4757.1730,4793.6150,1572466800,14784545792.0000,-0.760228
2000-06-19,sz.399001,4755.5470,4792.6800,4737.3500,4752.9220,4757.1730,1228155500,12102793216.0000,-0.089359
2000-06-20,sz.399001,4751.9700,4773.5330,4715.4120,4733.9300,4752.9220,1076082300,10136866816.0000,-0.399579
2000-06-21,sz.399001,4754.3000,4789.7620,4741.1900,4788.6100,4733.9300,953571100,9814756352.0000,1.155059
2000-06-22,sz.399001,4807.9830,4817.1500,4759.9130,4764.7700,4788.6100,1170043100,11284083712.0000,-0.497845
2000-06-23,sz.399001,4762.5500,4814.2680,4742.3800,4808.3130,4764.7700,1343580600,14034835456.0000,0.913852
2000-06-26,sz.399001,4822.8480,4840.8140,4811.8520,4823.8240,4808.3130,1458858300,15025846272.0000,0.322592
2000-06-27,sz.399001,4834.2300,4840.0900,4791.5770,4816.3740,4823.8240,1459049300,15305827328.0000,-0.154446
2000-06-28,sz.399001,4816.4060,4854.1620,4808.2950,4824.6760,4816.3740,1281391700,13743459328.0000,0.172365
2000-06-29,sz.399001,4835.1230,4848.0550,4800.8380,4846.7800,4824.6760,1381541600,14922201088.0000,0.458145
2000-06-30,sz.399001,4852.9700,4869.1000,4817.9130,4830.6730,4846.7800,1464640200,14398968832.0000,-0.332322
2000-07-03,sz.399001,4806.4700,4806.4700,4730.5080,4739.3700,4830.6730,1784568400,13106757632.0000,-1.890063
2000-07-04,sz.399001,4721.3500,4757.6940,4704.9330,4753.4760,4739.3700,2005632000,9665823744.0000,0.297634
2000-07-05,sz.399001,4759.8760,4771.5970,4730.7120,4735.2600,4753.4760,1281643200,9590157312.0000,-0.383221
2000-07-06,sz.399001,4735.9730,4738.8700,4701.4040,4703.5300,4735.2600,1145671200,9834916864.0000,-0.670079
2000-07-07,sz.399001,4710.3740,4765.0770,4709.4930,4753.0320,4703.5300,1166602700,10266530816.0000,1.052453
2000-07-10,sz.399001,4762.9550,4770.2470,4697.9580,4723.3920,4753.0320,1518308700,13866962944.0000,-0.623605
2000-07-11,sz.399001,4731.0200,4807.5530,4713.2070,4804.0670,4723.3920,1388137800,13308592128.0000,1.707984
2000-07-12,sz.399001,4806.7970,4834.7280,4785.7730,4805.0060,4804.0670,1471679700,12927601664.0000,0.019545
2000-07-13,sz.399001,4811.3330,4850.4720,4786.7100,4839.1300,4805.0060,1923704400,18802313216.0000,0.710176
2000-07-14,sz.399001,4850.0000,4854.5080,4811.1660,4834.6130,4839.1300,1478706100,14552289280.0000,-0.093345
2000-07-17,sz.399001,4840.7180,4851.3480,4767.9000,4770.5800,4834.6130,1337103200,13372524544.0000,-1.324464
2000-07-18,sz.399001,4772.8080,4805.0560,4760.5620,4795.6050,4770.5800,2004082000,12117778432.0000,0.524567
2000-07-19,sz.399001,4807.5230,4826.4760,4771.1960,4794.0970,4795.6050,2662876800,12383899648.0000,-0.031442
2000-07-20,sz.399001,4799.1500,4809.4300,4754.2320,4801.6400,4794.0970,1815030000,11687371776.0000,0.157339
2000-07-21,sz.399001,4808.7660,4821.0720,4792.5500,4797.6200,4801.6400,1456556500,11294671872.0000,-0.083722
2000-07-24,sz.399001,4800.7250,4801.1000,4762.1700,4774.3900,4797.6200,1501001400,12311947264.0000,-0.484198
2000-07-25,sz.399001,4771.7150,4792.1600,4762.3630,4781.0900,4774.3900,1176312300,10018894848.0000,0.140326
2000-07-26,sz.399001,4786.9400,4827.9360,4786.9400,4819.6200,4781.0900,1606675300,12016397312.0000,0.805889
2000-07-27,sz.399001,4841.9260,4905.5060,4835.5830,4854.8080,4819.6200,1829248000,14983834624.0000,0.730099
2000-07-28,sz.399001,4854.3240,4885.4350,4842.4500,4852.7140,4854.8080,1452799400,12834764800.0000,-0.043137
2000-07-31,sz.399001,4858.3300,4894.6700,4837.4970,4894.1250,4852.7140,1845045600,14312238080.0000,0.853360
2000-08-01,sz.399001,4900.5430,4926.4620,4896.7380,4905.0270,4894.1250,2269490000,12357351424.0000,0.222754
2000-08-02,sz.399001,4910.9730,4927.4560,4871.5500,4899.1380,4905.0270,2320666000,12726140928.0000,-0.120054
2000-08-03,sz.399001,4905.8130,4934.6900,4897.8900,4916.6360,4899.1380,2117846400,15499782144.0000,0.357166
2000-08-04,sz.399001,4926.9440,4957.7460,4879.5250,4915.9700,4916.6360,2346609600,15518944256.0000,-0.013546
2000-08-07,sz.399001,4921.9320,4952.2040,4888.5970,4950.7880,4915.9700,1724393600,14155170816.0000,0.708260
