date,code,open,high,low,close,preclose,volume,amount,pctChg
2011-06-13,sh.000982,5067.1530,5105.4010,5027.1270,5096.7950,0.0000,2290297400,25594244639.0000,0.000000
2011-06-14,sh.000982,5095.0410,5183.9400,5088.7760,5177.0880,5096.7950,2995558500,33903979110.0000,1.575362
2011-06-15,sh.000982,5166.4340,5201.1810,5131.1030,5132.4720,5177.0880,2954781100,33518283130.0000,-0.861792
2011-06-16,sh.000982,5089.2110,5091.7020,5008.3930,5014.8360,5132.4720,2790606900,30663429751.0000,-2.291999
2011-06-17,sh.000982,5003.9660,5032.2910,4939.3210,4944.2860,5014.8360,2282689700,25191626303.0000,-1.406822
2011-06-20,sh.000982,4930.8930,4940.8930,4848.9630,4880.9300,4944.2860,2158850500,23481559124.0000,-1.281397
2011-06-21,sh.000982,4888.8170,4952.7620,4871.2470,4952.4100,4880.9300,2444865700,26823923809.0000,1.464475
2011-06-22,sh.000982,4954.8680,4965.2890,4909.1060,4934.7190,4952.4100,2228087900,24496084382.0000,-0.357218
2011-06-23,sh.000982,4920.3000,5034.1020,4883.6650,5023.5800,4934.7190,2927737600,33040753820.0000,1.800727
2011-06-24,sh.000982,5010.0870,5166.9950,4999.0690,5139.4140,5023.5800,4592928400,53141867590.0000,2.305805
2011-06-27,sh.000982,5141.5910,5214.3850,5140.0040,5205.4230,5139.4140,3916460400,47102993276.0000,1.284364
2011-06-28,sh.000982,5206.3330,5219.3360,5158.1210,5210.9230,5205.4230,3231001100,40115208713.0000,0.105659
2011-06-29,sh.000982,5206.8370,5217.9610,5138.3390,5138.3390,5210.9230,3396370200,41337680569.0000,-1.392920
2011-06-30,sh.000982,5132.2040,5220.7990,5132.2040,5213.2960,5138.3390,3273795000,39545274858.0000,1.458779
2011-07-01,sh.000982,5223.1900,5273.3610,5214.6880,5241.9690,5213.2960,3882020200,44850870000.0000,0.550004
2011-07-04,sh.000982,5256.0810,5371.2160,5256.0810,5370.9340,5241.9690,5031479400,59892750000.0000,2.460237
2011-07-05,sh.000982,5374.7730,5416.1400,5362.2820,5407.6130,5370.9340,4606850900,56956110000.0000,0.682911
2011-07-06,sh.000982,5397.7750,5422.1900,5357.2720,5420.2550,5407.6130,4330434000,54362840000.0000,0.233783
2011-07-07,sh.000982,5415.0860,5479.5630,5397.3080,5423.7840,5420.2550,4850315800,61550740000.0000,0.065113
2011-07-08,sh.000982,5418.0790,5433.1230,5379.0880,5419.1640,5423.7840,3641059700,46150250000.0000,-0.085183
2011-07-11,sh.000982,5402.3500,5470.7650,5387.4330,5467.3110,5419.1640,3725219400,47482950000.0000,0.888458
2011-07-12,sh.000982,5425.7090,5435.9730,5383.6670,5387.9370,5467.3110,4142080400,51231810000.0000,-1.451793
2011-07-13,sh.000982,5384.4470,5493.2600,5384.4470,5493.1110,5387.9370,4023526700,52157710000.0000,1.952024
2011-07-14,sh.000982,5501.5020,5540.7960,5479.4090,5540.6780,5493.1110,4613078200,59868160000.0000,0.865946
