date,code,open,high,low,close,preclose,volume,amount,pctChg
2009-01-09,sh.000029,1840.8500,1876.2300,1840.8500,1871.2400,0.0000,1538460000,10620000000.0000,0.000000
2009-01-12,sh.000029,1864.4800,1896.9100,1858.4600,1871.9200,1871.2400,1668480000,12091000000.0000,0.036342
2009-01-13,sh.000029,1842.5900,1862.7400,1833.4300,1838.3100,1871.9200,1685800000,11193000000.0000,-1.795482
2009-01-14,sh.000029,1836.2500,1919.9700,1836.2500,1919.9700,1838.3100,2028010000,16210000000.0000,4.442119
2009-01-15,sh.000029,1900.9700,1937.8900,1894.5000,1915.7400,1919.9700,2692020000,19245000000.0000,-0.220315
2009-01-16,sh.000029,1927.7300,2006.0900,1927.7300,1962.2600,1915.7400,3742790000,28202000000.0000,2.428306
2009-01-19,sh.000029,1988.6300,2049.1000,1979.1700,1993.8700,1962.2600,3369460000,23944000000.0000,1.610897
2009-01-20,sh.000029,1989.1800,2012.4800,1973.1300,2012.3000,1993.8700,1875520000,13532000000.0000,0.924336
2009-01-21,sh.000029,1978.0400,2047.8400,1974.3100,2017.1000,2012.3000,2214000000,17679000000.0000,0.238529
2009-01-22,sh.000029,2030.6300,2042.8500,1999.8800,2027.2600,2017.1000,1895760000,14389000000.0000,0.503695
2009-01-23,sh.000029,2023.1600,2042.1400,2007.4800,2019.5800,2027.2600,1935680000,14578000000.0000,-0.378839
2009-02-02,sh.000029,2036.3800,2041.3600,2004.1800,2022.6300,2019.5800,1517280000,11571000000.0000,0.151024
2009-02-03,sh.000029,2024.0800,2068.1300,2018.7100,2067.4400,2022.6300,2663420000,19126000000.0000,2.215429
2009-02-04,sh.000029,2077.7800,2140.7600,2076.1400,2140.2600,2067.4400,3620340000,25876000000.0000,3.522234
2009-02-05,sh.000029,2136.7600,2187.4200,2110.5400,2123.8100,2140.2600,4074290000,30257000000.0000,-0.768596
2009-02-06,sh.000029,2129.8600,2200.5800,2129.8600,2198.2000,2123.8100,3441860000,24650000000.0000,3.502662
2009-02-09,sh.000029,2232.1000,2252.4700,2201.3400,2229.1400,2198.2000,4097220000,31250000000.0000,1.407513
2009-02-10,sh.000029,2220.5400,2238.8700,2180.0500,2234.6800,2229.1400,3806230000,29070000000.0000,0.248528
2009-02-11,sh.000029,2195.0800,2295.2200,2182.9500,2248.9300,2234.6800,5243590000,42994000000.0000,0.637675
2009-02-12,sh.000029,2248.0400,2251.5000,2158.9600,2208.4800,2248.9300,3829210000,30486000000.0000,-1.798631
2009-02-13,sh.000029,2209.4300,2278.3100,2189.5400,2275.7500,2208.4800,4760560000,37000000000.0000,3.045987
2009-02-16,sh.000029,2296.5200,2365.1100,2295.4300,2364.6700,2275.7500,5776480000,46112000000.0000,3.907280
2009-02-17,sh.000029,2362.0700,2380.2000,2289.6600,2291.4100,2364.6700,5186800000,40941000000.0000,-3.098107
2009-02-18,sh.000029,2237.8600,2266.2100,2175.0700,2181.0100,2291.4100,3889270000,30965000000.0000,-4.817990
2009-02-19,sh.000029,2199.8700,2220.3000,2149.9700,2183.2000,2181.0100,3131150000,24228000000.0000,0.100409
2009-02-20,sh.000029,2180.1800,2212.6600,2149.9100,2211.6000,2183.2000,2910920000,22616000000.0000,1.300850
2009-02-23,sh.000029,2192.1600,2274.3000,2158.2100,2262.9500,2211.6000,3846090000,31264000000.0000,2.321842
2009-02-24,sh.000029,2222.6000,2246.1900,2131.7100,2138.0900,2262.9500,4136910000,34266000000.0000,-5.517570
2009-02-25,sh.000029,2164.8500,2201.0700,2082.3800,2170.3500,2138.0900,3773680000,31991000000.0000,1.508824
2009-02-26,sh.000029,2154.9500,2202.8100,2074.7800,2090.2700,2170.3500,3934680000,34621000000.0000,-3.689731
2009-02-27,sh.000029,2078.4200,2116.0700,2060.9300,2078.8100,2090.2700,3149840000,24525000000.0000,-0.548253
2009-03-02,sh.000029,2073.6800,2104.2900,2031.2400,2085.9500,2078.8100,2166880000,18805000000.0000,0.343461
2009-03-03,sh.000029,2034.8700,2081.7700,2027.0400,2056.1300,2085.9500,2180950000,17671000000.0000,-1.429568
2009-03-04,sh.000029,2062.4400,2201.3300,2062.4400,2193.7200,2056.1300,4380480000,34202000000.0000,6.691702
2009-03-05,sh.000029,2217.4000,2260.9900,2179.2700,2228.4200,2193.7200,5683380000,46159000000.0000,1.581786
2009-03-06,sh.000029,2182.6200,2241.1000,2179.1400,2209.8000,2228.4200,3200510000,28385000000.0000,-0.835564
2009-03-09,sh.000029,2226.0000,2264.5600,2131.6600,2132.3100,2209.8000,3588140000,29324000000.0000,-3.506651
2009-03-10,sh.000029,2108.9800,2162.4700,2094.1300,2160.9300,2132.3100,2061220000,16845000000.0000,1.342200
2009-03-11,sh.000029,2210.5200,2213.8000,2135.7700,2142.6300,2160.9300,2760010000,23870000000.0000,-0.846860
2009-03-12,sh.000029,2128.8100,2133.9600,2078.3800,2126.6100,2142.6300,1975250000,16242000000.0000,-0.747669
2009-03-13,sh.000029,2142.1200,2163.7400,2113.5900,2120.0200,2126.6100,1975400000,16507000000.0000,-0.309887
2009-03-16,sh.000029,2111.3200,2172.4700,2092.7500,2162.6100,2120.0200,1979900000,16750000000.0000,2.008947
2009-03-17,sh.000029,2161.3900,2238.5300,2155.9500,2231.4400,2162.6100,3381620000,28334000000.0000,3.182720
2009-03-18,sh.000029,2244.7600,2261.8700,2225.8500,2227.3900,2231.4400,3458960000,28924000000.0000,-0.181499
2009-03-19,sh.000029,2232.1400,2263.8900,2215.1800,2262.6900,2227.3900,3115220000,26402000000.0000,1.584817
2009-03-20,sh.000029,2262.9600,2270.7800,2220.8500,2247.9800,2262.6900,3412320000,27649000000.0000,-0.650110
2009-03-23,sh.000029,2249.3500,2305.1600,2240.6700,2298.0800,2247.9800,3560160000,31893000000.0000,2.228672
2009-03-24,sh.000029,2343.2800,2351.2400,2299.9500,2313.1300,2298.0800,3919210000,33286000000.0000,0.654886
2009-03-25,sh.000029,2300.1600,2335.0200,2272.1500,2273.4900,2313.1300,3098000000,26694000000.0000,-1.713691
