date,code,open,high,low,close,preclose,volume,amount,pctChg
2005-01-04,sh.000015,997.2730,997.2730,977.5500,981.1820,0.0000,113349900,630699524.0000,0.000000
2005-01-05,sh.000015,980.4820,991.4280,974.9790,985.4590,981.1820,90414400,512585913.0000,0.435901
2005-01-06,sh.000015,986.2300,986.7410,971.7330,976.0570,985.4590,94220800,581597675.0000,-0.954071
2005-01-07,sh.000015,975.6560,989.1220,972.6170,982.9180,976.0570,92898600,580349953.0000,0.702933
2005-01-10,sh.000015,981.1950,989.2520,976.5210,988.1660,982.9180,75806700,470255277.0000,0.533919
2005-01-11,sh.000015,988.1610,994.3930,985.8190,989.9880,988.1660,73636900,460814402.0000,0.184378
2005-01-12,sh.000015,990.3740,990.3740,982.9240,988.3530,989.9880,62637200,367557425.0000,-0.165148
2005-01-13,sh.000015,988.1710,991.4770,983.9740,988.5040,988.3530,74406300,452453241.0000,0.015278
2005-01-14,sh.000015,988.8990,1000.8380,981.4410,983.5340,988.5040,88100300,518093987.0000,-0.502783
2005-01-17,sh.000015,976.1600,977.9240,958.2980,959.5670,983.5340,112948100,686559020.0000,-2.436823
2005-01-18,sh.000015,958.5120,966.0860,950.7970,964.7220,959.5670,124311000,650845644.0000,0.537218
2005-01-19,sh.000015,963.9950,964.0350,956.6600,959.1270,964.7220,87902800,475270718.0000,-0.579957
2005-01-20,sh.000015,954.3060,957.8130,947.1720,952.4230,959.1270,119397700,655045910.0000,-0.698973
2005-01-21,sh.000015,950.6890,982.5880,946.7530,980.3890,952.4230,203149600,1152699897.0000,2.936301
2005-01-24,sh.000015,996.5930,1002.7350,982.9390,995.5010,980.3890,198321400,1143463110.0000,1.541429
2005-01-25,sh.000015,992.5880,1000.9580,983.9200,1000.4810,995.5010,138691100,844967296.0000,0.500255
2005-01-26,sh.000015,999.0740,1000.8570,990.4100,992.1520,1000.4810,95040600,582024563.0000,-0.832504
2005-01-27,sh.000015,990.9750,991.1220,977.2100,979.5580,992.1520,92201100,536949444.0000,-1.269361
2005-01-28,sh.000015,977.5850,979.1930,968.6090,971.9600,979.5580,81745600,487033056.0000,-0.775652
2005-01-31,sh.000015,970.0780,973.8750,961.2570,962.9000,971.9600,98125000,579592089.0000,-0.932137
2005-02-01,sh.000015,961.1870,974.0020,960.0930,965.2820,962.9000,102358000,628711916.0000,0.247373
2005-02-02,sh.000015,965.7930,1015.7930,965.7930,1015.5630,965.2820,275948300,1650364149.0000,5.208945
2005-02-03,sh.000015,1015.5800,1027.7890,1001.2810,1009.4000,1015.5630,307775800,1900820400.0000,-0.606852
2005-02-04,sh.000015,1007.2280,1037.3410,1004.0650,1032.1730,1009.4000,309292500,1901395289.0000,2.256088
2005-02-16,sh.000015,1038.2940,1049.4530,1031.4880,1039.8180,1032.1730,235186900,1442907777.0000,0.740672
2005-02-17,sh.000015,1040.2760,1040.2760,1024.5890,1032.3720,1039.8180,140762500,885688117.0000,-0.716091
2005-02-18,sh.000015,1031.5280,1034.5200,1016.6660,1016.9940,1032.3720,132508900,809628326.0000,-1.489573
2005-02-21,sh.000015,1016.9280,1037.7540,1016.9280,1037.4640,1016.9940,148049200,917209063.0000,2.012792
2005-02-22,sh.000015,1037.9280,1057.5900,1034.2330,1054.0660,1037.4640,278488600,1749618504.0000,1.600253
2005-02-23,sh.000015,1054.2580,1058.6620,1043.2910,1052.9090,1054.0660,307722800,1974103163.0000,-0.109764
2005-02-24,sh.000015,1051.0690,1053.2950,1040.3090,1052.3040,1052.9090,269892000,1719058778.0000,-0.057470
2005-02-25,sh.000015,1054.5910,1066.0320,1051.7350,1052.3560,1052.3040,301402400,1941654399.0000,0.004942
2005-02-28,sh.000015,1050.8170,1054.9620,1038.4910,1044.4480,1052.3560,213945000,1387079279.0000,-0.751453
2005-03-01,sh.000015,1044.1510,1045.8410,1035.7280,1038.2910,1044.4480,151737900,1023882172.0000,-0.589496
2005-03-02,sh.000015,1038.5780,1045.4910,1018.7660,1019.3150,1038.2910,258105600,1672757281.0000,-1.827620
2005-03-03,sh.000015,1016.9420,1028.5710,1012.8080,1027.6300,1019.3150,154473600,934168741.0000,0.815744
2005-03-04,sh.000015,1027.9100,1030.5130,1019.5780,1021.3050,1027.6300,117984100,752791165.0000,-0.615495
2005-03-07,sh.000015,1022.0600,1027.6180,1019.2080,1025.3200,1021.3050,132434900,848434496.0000,0.393120
2005-03-08,sh.000015,1028.4550,1042.4550,1027.3930,1042.2200,1025.3200,218434400,1440023650.0000,1.648268
2005-03-09,sh.000015,1044.4180,1049.3060,1037.8680,1044.4220,1042.2200,232138300,1580897493.0000,0.211282
2005-03-10,sh.000015,1044.3240,1044.6630,1017.8060,1019.4380,1044.4220,181266300,1223911413.0000,-2.392138
2005-03-11,sh.000015,1017.6360,1024.8980,1014.0710,1023.9940,1019.4380,174788800,1191433301.0000,0.446916
2005-03-14,sh.000015,1024.1220,1039.0440,1012.1550,1028.6250,1023.9940,216040500,1587904490.0000,0.452247
2005-03-15,sh.000015,1028.5300,1029.4040,1006.0030,1007.4290,1028.6250,189880400,1316264502.0000,-2.060613
2005-03-16,sh.000015,1005.8140,1007.8310,992.1920,1000.2510,1007.4290,157279400,1060092327.0000,-0.712511
2005-03-17,sh.000015,1000.6010,1000.6010,985.0780,986.1740,1000.2510,140461300,936040772.0000,-1.407343
2005-03-18,sh.000015,985.7260,988.7690,974.2760,975.6960,986.1740,152543000,985095822.0000,-1.062493
2005-03-21,sh.000015,975.9990,982.6820,974.4580,980.7070,975.6960,124982700,791474901.0000,0.513581
2005-03-22,sh.000015,979.8510,981.4150,965.8300,968.3130,980.7070,171177600,1055287464.0000,-1.263780
2005-03-23,sh.000015,967.4190,973.3880,956.3810,959.8760,968.3130,163380100,1014229615.0000,-0.871310
2005-03-24,sh.000015,959.3220,968.2120,952.1570,967.4070,959.8760,117126000,735356680.0000,0.784581
2005-03-25,sh.000015,967.0220,970.8150,961.1110,965.4160,967.4070,100472000,576012814.0000,-0.205805
2005-03-28,sh.000015,965.1720,965.6370,953.7220,964.9410,965.4160,94342400,550555640.0000,-0.049205
2005-03-29,sh.000015,964.8640,971.6130,959.3740,960.1260,964.9410,100209500,596681285.0000,-0.498995
2005-03-30,sh.000015,958.3420,958.3420,945.9370,947.2640,960.1260,120717000,708214328.0000,-1.339616
2005-03-31,sh.000015,943.5520,951.4110,934.9870,951.0630,947.2640,128636600,665285637.0000,0.401051
2005-04-01,sh.000015,950.0400,994.8260,945.2400,982.7420,951.0630,273626900,1555147876.0000,3.330906
2005-04-04,sh.000015,974.3130,978.9440,963.2230,963.6040,982.7420,173283300,1096992578.0000,-1.947408
2005-04-05,sh.000015,960.4500,968.5660,951.3890,952.7050,963.6040,140206700,836090475.0000,-1.131065
2005-04-06,sh.000015,951.8830,970.8120,946.0120,964.7330,952.7050,211437600,1289264594.0000,1.262506
2005-04-07,sh.000015,966.1940,987.7020,961.8720,971.1490,964.7330,304047600,1800777374.0000,0.665056
2005-04-08,sh.000015,971.3550,989.4940,965.1850,989.0720,971.1490,186198600,1167731201.0000,1.845549
2005-04-11,sh.000015,989.1800,992.2550,979.6290,983.8770,989.0720,248107800,1472842780.0000,-0.525240
2005-04-12,sh.000015,980.8040,981.6950,969.7930,970.7520,983.8770,141375300,817044959.0000,-1.334008
2005-04-13,sh.000015,980.3890,999.8080,980.3890,995.0410,970.7520,289866100,1664064719.0000,2.502081
2005-04-14,sh.000015,1000.7360,1002.4150,987.4580,988.5640,995.0410,210094300,1207616183.0000,-0.650927
2005-04-15,sh.000015,985.8500,985.8500,974.7210,977.5530,988.5640,183536000,1110772195.0000,-1.113843
2005-04-18,sh.000015,974.9190,976.0780,958.8850,963.6230,977.5530,171997500,974755542.0000,-1.424986
2005-04-19,sh.000015,962.3170,967.9920,955.4650,961.5230,963.6230,191601000,1165593425.0000,-0.217925
2005-04-20,sh.000015,960.8150,961.7490,948.0310,955.5610,961.5230,117154000,678309971.0000,-0.620062
2005-04-21,sh.000015,954.3680,957.7890,942.2820,947.1400,955.5610,121828400,724771298.0000,-0.881258
2005-04-22,sh.000015,945.3480,952.1700,942.4330,947.8790,947.1400,126342700,722642296.0000,0.078026
2005-04-25,sh.000015,946.4000,946.6350,932.0420,939.6730,947.8790,138751100,774217027.0000,-0.865728
2005-04-26,sh.000015,938.4680,948.0700,933.4210,942.1350,939.6730,135992200,774164467.0000,0.262010
2005-04-27,sh.000015,931.5450,934.3890,919.7000,920.3840,942.1350,220535700,1184086086.0000,-2.308697
2005-04-28,sh.000015,915.6160,929.7600,906.3730,926.3430,920.3840,243893200,1322785070.0000,0.647452
2005-04-29,sh.000015,925.5360,927.1260,913.8030,916.0950,926.3430,154048000,849324858.0000,-1.106291
2005-05-09,sh.000015,916.6300,923.2670,898.3640,898.5430,916.0950,169824800,937661339.0000,-1.915952
2005-05-10,sh.000015,897.2840,904.7890,887.2630,904.6630,898.5430,141603500,801136428.0000,0.681102
2005-05-11,sh.000015,903.6080,909.1920,895.6590,896.5170,904.6630,117845600,606287986.0000,-0.900445
2005-05-12,sh.000015,895.4260,896.1060,872.0710,873.1930,896.5170,216651600,1097052130.0000,-2.601628
2005-05-13,sh.000015,871.8160,887.1800,861.7880,869.6010,873.1930,267170300,1203468151.0000,-0.411361
2005-05-16,sh.000015,868.1080,868.7320,850.2650,859.8290,869.6010,153025100,690183356.0000,-1.123738
2005-05-17,sh.000015,857.4620,873.0040,852.3900,863.8540,859.8290,156645800,737293478.0000,0.468119
2005-05-18,sh.000015,863.8640,871.5110,855.5210,864.9760,863.8540,112394900,580234614.0000,0.129884
2005-05-19,sh.000015,864.5320,868.1810,849.9010,864.7430,864.9760,177614700,786580389.0000,-0.026941
2005-05-20,sh.000015,863.1560,870.4010,858.1920,863.7060,864.7430,117408800,560646242.0000,-0.119919
2005-05-23,sh.000015,860.5910,860.5910,838.8620,839.1640,863.7060,130021200,604228719.0000,-2.841475
2005-05-24,sh.000015,836.6760,841.8490,822.6510,838.4020,839.1640,202364700,913188683.0000,-0.090807
2005-05-25,sh.000015,837.8190,845.5560,832.0100,837.3520,838.4020,115858400,549048684.0000,-0.125237
2005-05-26,sh.000015,836.6140,843.2090,828.7490,830.9650,837.3520,109780300,491837001.0000,-0.762757
2005-05-27,sh.000015,829.3440,838.3110,824.1210,825.8480,830.9650,123114800,562397781.0000,-0.615791
2005-05-30,sh.000015,824.5640,834.9620,819.3190,831.8880,825.8480,115940100,534731569.0000,0.731367
2005-05-31,sh.000015,834.2480,842.8780,832.2240,834.5690,831.8880,137305000,609084383.0000,0.322275
2005-06-01,sh.000015,834.4580,841.6920,819.1440,820.3260,834.5690,126238100,581976054.0000,-1.706627
2005-06-02,sh.000015,818.7420,819.2040,796.2260,802.8100,820.3260,179136000,832474970.0000,-2.135247
2005-06-03,sh.000015,800.6270,803.9580,788.2840,797.7400,802.8100,119877100,536104836.0000,-0.631533
2005-06-06,sh.000015,795.2350,814.0680,784.7630,813.7000,797.7400,146273800,639822007.0000,2.000655
2005-06-07,sh.000015,816.4300,831.3320,809.7100,810.6720,813.7000,193070100,896154647.0000,-0.372129
2005-06-08,sh.000015,826.0770,882.3770,818.9030,879.3100,810.6720,560930500,2718000868.0000,8.466804
2005-06-09,sh.000015,881.2980,903.4580,867.0010,885.8220,879.3100,568833700,2794290950.0000,0.740583
2005-06-10,sh.000015,885.8890,885.8890,868.4760,875.2120,885.8220,344921000,1704155503.0000,-1.197763
2005-06-13,sh.000015,862.6600,867.2960,846.2290,859.3800,875.2120,271588400,1322202990.0000,-1.808930
2005-06-14,sh.000015,861.1830,877.6410,857.5410,858.4030,859.3800,264527200,1344177531.0000,-0.113685
2005-06-15,sh.000015,855.6650,860.3340,846.7050,851.1820,858.4030,199466000,1042008134.0000,-0.841214
2005-06-16,sh.000015,850.6850,864.0150,845.5990,863.3490,851.1820,201135000,1041274501.0000,1.429423
2005-06-17,sh.000015,870.5430,878.8030,866.9580,872.5190,863.3490,337560800,1743876900.0000,1.062141
2005-06-20,sh.000015,873.6140,886.0140,865.4240,885.6750,872.5190,244533800,1133967845.0000,1.507819
2005-06-21,sh.000015,886.4740,886.4740,877.1940,878.8010,885.6750,185394800,819093103.0000,-0.776127
2005-06-22,sh.000015,876.1200,877.5050,870.3280,875.1100,878.8010,130649700,559185039.0000,-0.420009
2005-06-23,sh.000015,874.9970,877.4860,869.8140,870.2030,875.1100,129359700,554422280.0000,-0.560728
2005-06-24,sh.000015,869.9450,875.8230,867.4700,875.6140,870.2030,130045100,542817531.0000,0.621810
2005-06-27,sh.000015,879.0580,890.2870,879.0580,888.1730,875.6140,250105000,1095252557.0000,1.434303
2005-06-28,sh.000015,885.6870,885.6870,878.6460,880.3560,888.1730,150187800,638908293.0000,-0.880116
2005-06-29,sh.000015,896.5160,896.5160,882.5110,883.6500,880.3560,323581700,1578723642.0000,0.374167
2005-06-30,sh.000015,882.4370,882.4370,865.1690,866.5690,883.6500,186239800,816314241.0000,-1.933011
2005-07-01,sh.000015,864.5020,869.9890,858.4850,860.5030,866.5690,169079800,747085940.0000,-0.700000
2005-07-04,sh.000015,856.6740,856.6740,845.6560,855.5060,860.5030,161088200,671426514.0000,-0.580708
2005-07-05,sh.000015,847.5760,849.0860,837.9940,843.8250,855.5060,134044100,706886155.0000,-1.365387
2005-07-06,sh.000015,845.0740,847.3390,834.8140,837.6060,843.8250,110265200,513810648.0000,-0.737000
2005-07-07,sh.000015,837.1050,846.4580,835.1980,842.6240,837.6060,97385200,417769058.0000,0.599089
2005-07-08,sh.000015,841.2410,841.2500,827.1940,828.7840,842.6240,117461100,525632034.0000,-1.642491
2005-07-11,sh.000015,833.4530,845.6280,820.3290,822.7850,828.7840,145994100,675290008.0000,-0.723834
2005-07-12,sh.000015,817.7600,848.2220,815.7920,846.0690,822.7850,276945400,1340868781.0000,2.829901
2005-07-13,sh.000015,844.0800,848.4480,835.8400,841.3600,846.0690,142973100,674602813.0000,-0.556572
2005-07-14,sh.000015,838.0170,851.1170,835.3720,843.4560,841.3600,199409700,947497461.0000,0.249121
2005-07-15,sh.000015,843.6170,849.1630,831.4740,834.6410,843.4560,174547000,758561966.0000,-1.045105
2005-07-18,sh.000015,831.4790,833.5330,822.8610,825.2520,834.6410,117177100,491843206.0000,-1.124912
2005-07-19,sh.000015,824.1340,828.5460,817.2270,824.2580,825.2520,120887500,529807722.0000,-0.120450
2005-07-20,sh.000015,824.1930,835.0220,821.5190,834.3710,824.2580,149384300,700476088.0000,1.226919
2005-07-21,sh.000015,834.3890,838.5410,829.2760,838.1720,834.3710,191677700,895730813.0000,0.455556
