date,code,open,high,low,close,preclose,volume,amount,pctChg
2014-11-17,sh.000159,2185.8360,2186.6010,2151.6190,2152.8460,0.0000,17871892224,164813287424.0000,0.000000
2014-11-18,sh.000159,2151.0370,2155.3180,2129.1340,2136.1100,2152.8460,16458090496,140752957440.0000,-0.777382
2014-11-19,sh.000159,2133.4510,2143.1680,2126.7300,2132.8330,2136.1100,14764122368,132507852800.0000,-0.153414
2014-11-20,sh.000159,2126.4280,2140.0990,2122.0810,2133.7830,2132.8330,13026175232,118052483072.0000,0.044539
2014-11-21,sh.000159,2133.4290,2170.8020,2127.8600,2169.7470,2133.7830,17379487488,159710969856.0000,1.685462
2014-11-24,sh.000159,2192.3470,2232.6930,2182.4250,2219.2680,2169.7470,30683137536,278449549312.0000,2.282340
2014-11-25,sh.000159,2219.8610,2250.4450,2214.0670,2250.2790,2219.2680,25743997696,230177087488.0000,1.397352
2014-11-26,sh.000159,2257.9610,2282.2130,2254.2580,2281.9060,2250.2790,28218912512,266065854464.0000,1.405468
2014-11-27,sh.000159,2292.8580,2307.3500,2278.0640,2307.1440,2281.9060,30521673216,284969402368.0000,1.106007
2014-11-28,sh.000159,2307.8510,2346.3480,2298.5860,2345.9480,2307.1440,40546145536,343817805824.0000,1.681904
2014-12-01,sh.000159,2359.2880,2379.0770,2339.0550,2347.3230,2345.9480,38887584000,345604853760.0000,0.058612
2014-12-02,sh.000159,2337.8120,2439.7300,2335.7530,2426.2150,2347.3230,38262432256,344016076800.0000,3.360939
2014-12-03,sh.000159,2434.2010,2494.7830,2408.4610,2452.4070,2426.2150,48819267072,459588263936.0000,1.079537
2014-12-04,sh.000159,2457.0840,2556.5100,2450.3090,2555.9530,2452.4070,45988634112,441367293952.0000,4.222215
2014-12-05,sh.000159,2583.8160,2617.8410,2471.7510,2562.6260,2555.9530,55808681472,558904098816.0000,0.261080
2014-12-08,sh.000159,2550.4690,2671.9140,2526.3130,2657.6140,2562.6260,51698408192,521218539520.0000,3.706668
2014-12-09,sh.000159,2643.6840,2751.4380,2514.1070,2540.5470,2657.6140,67924309760,700839636992.0000,-4.404963
2014-12-10,sh.000159,2547.7230,2635.5750,2501.6850,2630.4690,2540.5470,45522579456,476157661184.0000,3.539469
2014-12-11,sh.000159,2605.2710,2658.8080,2586.9150,2611.0750,2630.4690,41272561408,413505933312.0000,-0.737285
2014-12-12,sh.000159,2611.2350,2649.6330,2599.9450,2621.1740,2611.0750,34489307392,358904193024.0000,0.386780
2014-12-15,sh.000159,2605.8590,2652.5990,2583.2200,2645.8650,2621.1740,33834223616,351300202496.0000,0.941979
2014-12-16,sh.000159,2649.8820,2712.8150,2639.2240,2712.7210,2645.8650,39489253888,434302857216.0000,2.526809
2014-12-17,sh.000159,2727.8720,2761.5100,2686.8210,2751.7620,2712.7210,48037813504,518360317952.0000,1.439183
2014-12-18,sh.000159,2752.9920,2783.4310,2724.7350,2747.4220,2751.7620,38723610368,417789706240.0000,-0.157712
2014-12-19,sh.000159,2747.7770,2791.5200,2700.2640,2783.0220,2747.4220,46008116480,458665996288.0000,1.295755
2014-12-22,sh.000159,2795.8920,2830.5060,2747.6230,2773.9660,2783.0220,60129585408,558934093824.0000,-0.325398
2014-12-23,sh.000159,2744.0580,2798.8800,2700.9410,2708.0800,2773.9660,38986533632,376730554368.0000,-2.375155
2014-12-24,sh.000159,2712.7640,2722.7580,2615.0810,2649.8870,2708.0800,33360929024,337492033536.0000,-2.148870
2014-12-25,sh.000159,2668.7200,2739.3370,2645.9180,2738.8980,2649.8870,33233711616,336820596736.0000,3.359048
2014-12-26,sh.000159,2745.3910,2826.5410,2737.5790,2820.7900,2738.8980,40898638080,439833849856.0000,2.989965
2014-12-29,sh.000159,2863.8080,2877.8960,2786.2640,2825.6220,2820.7900,45190881792,501342150656.0000,0.171301
2014-12-30,sh.000159,2820.7420,2845.9420,2792.9360,2821.1120,2825.6220,35467798272,397451898880.0000,-0.159611
2014-12-31,sh.000159,2825.3990,2880.6120,2814.9940,2874.5980,2821.1120,36567539968,396100870144.0000,1.895913
2015-01-05,sh.000159,2897.4570,2969.6350,2881.1640,2950.1360,2874.5980,47449203712,500583469056.0000,2.627779
2015-01-06,sh.000159,2924.5590,2978.3940,2904.6540,2946.9670,2950.1360,44904047360,485153169408.0000,-0.107417
2015-01-07,sh.000159,2931.1350,2970.3920,2919.0020,2955.1030,2946.9670,34546849536,392038858752.0000,0.276080
2015-01-08,sh.000159,2959.5840,2966.4120,2879.7980,2885.0920,2955.1030,32475166208,355815051264.0000,-2.369156
2015-01-09,sh.000159,2875.6890,2983.3790,2866.9390,2876.1480,2885.0920,36915207424,419649753088.0000,-0.310011
2015-01-12,sh.000159,2863.0200,2879.9630,2800.8120,2836.1220,2876.1480,28356890880,327745847296.0000,-1.391649
2015-01-13,sh.000159,2832.2210,2866.4300,2821.2690,2837.6650,2836.1220,20038912512,243055808512.0000,0.054404
2015-01-14,sh.000159,2845.5930,2863.4380,2806.8080,2830.9120,2837.6650,21146326016,239320215552.0000,-0.237975
2015-01-15,sh.000159,2830.7830,2914.3960,2819.2690,2914.1400,2830.9120,25250010624,300290605056.0000,2.939964
2015-01-16,sh.000159,2924.9750,2960.5970,2912.7480,2940.8380,2914.1400,30399726336,356423634944.0000,0.916154
2015-01-19,sh.000159,2769.7800,2833.0190,2699.6230,2718.2840,2940.8380,35311715072,365763551232.0000,-7.567706
2015-01-20,sh.000159,2705.5300,2773.3530,2696.7950,2757.0730,2718.2840,31406723328,372433092608.0000,1.426969
2015-01-21,sh.000159,2774.5320,2886.2120,2767.8580,2879.3040,2757.0730,36087989760,422892171264.0000,4.433360
2015-01-22,sh.000159,2882.4310,2904.7390,2856.4720,2898.1740,2879.3040,30280626176,357131710464.0000,0.655371
2015-01-23,sh.000159,2909.6520,2945.7380,2883.4080,2901.8410,2898.1740,31366764032,367193604096.0000,0.126528
2015-01-26,sh.000159,2904.1400,2932.5510,2886.1000,2931.3880,2901.8410,26819240448,309297225728.0000,1.018211
2015-01-27,sh.000159,2937.9770,2939.9510,2857.3280,2911.6880,2931.3880,31992872192,363742400512.0000,-0.672035
