date,code,open,high,low,close,preclose,volume,amount,pctChg
2011-04-01,sh.000050,2358.9720,2391.1950,2352.2220,2390.8490,0.0000,2498420700,30828380000.0000,0.000000
2011-04-06,sh.000050,2390.6640,2444.4800,2390.6640,2438.8960,2390.8490,5280148400,60827920000.0000,2.009615
2011-04-07,sh.000050,2443.8590,2451.7170,2432.4520,2441.0970,2438.8960,3475074300,39999110000.0000,0.090243
2011-04-08,sh.000050,2439.4010,2459.0420,2433.9150,2458.0010,2441.0970,2738149200,34584650000.0000,0.692478
2011-04-11,sh.000050,2467.3440,2483.4610,2444.5210,2446.9700,2458.0010,4076098300,50096750000.0000,-0.448780
2011-04-12,sh.000050,2436.2520,2458.9990,2423.4360,2438.2840,2446.9700,3372169300,39604820000.0000,-0.354971
2011-04-13,sh.000050,2423.5950,2464.0550,2412.2980,2463.6540,2438.2840,3110626700,35627510000.0000,1.040491
2011-04-14,sh.000050,2462.9170,2471.4210,2446.3030,2451.0550,2463.6540,3523934500,37368200000.0000,-0.511400
2011-04-15,sh.000050,2444.9220,2474.6270,2435.3350,2458.1480,2451.0550,2880444300,32464600000.0000,0.289386
2011-04-18,sh.000050,2450.3960,2472.0250,2441.4860,2458.2510,2458.1480,3016724700,32736400000.0000,0.004191
2011-04-19,sh.000050,2441.5390,2441.5390,2404.6900,2405.1840,2458.2510,2622331200,29051640000.0000,-2.158726
2011-04-20,sh.000050,2409.5920,2416.2280,2391.4540,2401.8110,2405.1840,2473485400,29013730000.0000,-0.140241
2011-04-21,sh.000050,2416.4940,2431.9550,2407.5840,2422.6660,2401.8110,2316538900,26781450000.0000,0.868302
2011-04-22,sh.000050,2423.4620,2433.5210,2408.7770,2415.9710,2422.6660,2164185500,25291500000.0000,-0.276351
2011-04-25,sh.000050,2410.9050,2410.9050,2376.9330,2377.3830,2415.9710,2426388200,31109710000.0000,-1.597200
2011-04-26,sh.000050,2370.1910,2382.7860,2355.8200,2362.2940,2377.3830,2096331500,25982880000.0000,-0.634694
2011-04-27,sh.000050,2371.7060,2383.0700,2339.9630,2353.6740,2362.2940,2324035400,23766000000.0000,-0.364894
