date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2020-07-09,sh.688027,280.0000,399.0000,262.3000,370.4500,36.1800,13282668,4143525607.0000,81.562900,1,923.908300,499.112623,30.340612,114.973330,1071.282813,0
2020-07-10,sh.688027,350.1100,376.0000,336.2600,338.0500,370.4500,7753551,2731113126.0000,47.611100,1,-8.746100,455.459636,27.686985,104.917625,977.587137,0
2020-07-13,sh.688027,348.0000,353.0000,312.7900,349.1000,338.0500,7109647,2349910738.0000,43.657200,1,3.268800,470.347461,28.592003,108.347117,1009.541989,0
2020-07-14,sh.688027,345.0000,444.4300,336.0000,435.0000,349.1000,8271255,3199197718.0000,50.790100,1,24.606100,586.081769,35.627388,135.007150,1257.951204,0
2020-07-15,sh.688027,437.0100,496.0000,402.7500,404.0000,435.0000,8252587,3754813288.0000,50.675500,1,-7.126400,544.315022,33.088425,125.385951,1168.304107,0
2020-07-16,sh.688027,395.0000,434.5000,350.0000,415.0000,404.0000,5404860,2175727618.0000,33.188800,1,2.722800,559.135480,33.989348,128.799925,1200.114367,0
2020-07-17,sh.688027,413.9900,438.8800,350.2000,367.0000,415.0000,5820338,2288365596.0000,35.740100,1,-11.566300,494.464389,30.058050,113.902584,1061.305958,0
2020-07-20,sh.688027,344.5700,363.0000,321.0000,335.6900,367.0000,4381742,1476097448.0000,26.906300,1,-8.531300,452.279974,27.493697,104.185173,970.762390,0
2020-07-21,sh.688027,333.2800,365.3000,322.1100,354.3700,335.6900,4161957,1441596739.0000,25.556700,1,5.564700,477.447808,29.023627,109.982721,1024.781996,0
2020-07-22,sh.688027,345.5100,353.0000,333.0300,342.1600,354.3700,2960904,1016486580.0000,18.181600,1,-3.445500,460.997099,28.023603,106.193210,989.472607,0
2020-07-23,sh.688027,335.0000,359.9700,333.5000,339.8600,342.1600,3041834,1052723079.6200,18.678500,1,-0.672200,457.898276,27.835228,105.479379,982.821371,0
2020-07-24,sh.688027,330.0000,332.9800,300.0000,301.4500,339.8600,4332804,1362026119.0000,26.605800,1,-11.301700,406.147929,24.689371,93.558403,871.745725,0
2020-07-27,sh.688027,301.3800,305.1000,273.8800,281.5000,301.4500,2746458,782112124.0000,16.864800,1,-6.618000,379.269007,23.055425,87.366696,814.053480,0
2020-07-28,sh.688027,285.0000,304.8800,283.7900,292.3000,281.5000,2614250,772991725.0000,16.052900,1,3.836600,393.820002,23.939967,90.718598,845.285372,0
2020-07-29,sh.688027,287.0000,303.5000,281.3300,301.9900,292.3000,2245005,661578592.0000,13.785600,1,3.315100,406.875479,24.733598,93.725998,873.307320,0
2020-07-30,sh.688027,301.0000,326.0000,298.0000,309.2200,301.9900,2918708,919663622.3200,17.922500,1,2.394100,416.616562,25.325750,95.969910,894.215336,0
2020-07-31,sh.688027,306.2000,316.8300,302.1700,313.0900,309.2200,1997195,618672724.0000,12.263900,1,1.251500,421.830669,25.642710,97.171008,905.406764,0
2020-08-03,sh.688027,313.5100,334.6100,313.5100,331.6600,313.0900,2863288,938403684.0000,17.582200,1,5.931200,446.850297,27.163631,102.934417,959.108267,0
2020-08-04,sh.688027,327.5000,331.9900,316.4000,317.4900,331.6600,2121564,684081200.0000,13.027600,1,-4.272500,427.758852,26.003079,98.536598,918.130868,0
2020-08-05,sh.688027,321.4900,326.6600,317.0000,319.1900,317.4900,1141145,366574859.4100,7.007300,1,0.535400,430.049287,26.142313,99.064212,923.047000,0
2020-08-06,sh.688027,316.8000,316.8000,306.3100,313.1100,319.1900,1239289,385571453.1100,7.609900,1,-1.904800,421.857615,25.644348,97.177216,905.464601,0
2020-08-07,sh.688027,312.0000,312.4500,288.8800,294.2000,313.1100,1539877,459135053.0000,9.455700,1,-6.039400,396.379900,24.095581,91.308284,850.779872,0
2020-08-10,sh.688027,288.9400,301.7900,288.9400,297.9800,294.2000,855789,252164485.0000,5.255000,1,1.284800,401.472748,24.405171,92.481450,861.711034,0
2020-08-11,sh.688027,299.9800,299.9800,287.0100,288.5500,297.9800,794619,232129061.0000,4.879400,1,-3.164600,388.767573,23.632834,89.554743,834.440965,0
2020-08-12,sh.688027,286.0300,288.9700,277.1000,287.0200,288.5500,977021,275108632.0000,5.999500,1,-0.530200,386.706182,23.507524,89.079890,830.016447,0
2020-08-13,sh.688027,288.2800,294.9900,288.1800,291.2000,287.0200,683988,199577548.0000,4.200100,1,1.456400,392.337956,23.849875,90.377200,842.104346,0
2020-08-14,sh.688027,291.2600,294.9700,287.5800,293.8000,291.2000,667977,194956658.0000,4.101700,1,0.892800,395.840974,24.062820,91.184140,849.623135,0
2020-08-17,sh.688027,294.0000,295.2500,288.0000,293.1500,293.8000,720140,210324692.0000,4.422100,1,-0.221200,394.965219,24.009584,90.982405,847.743438,0
2020-08-18,sh.688027,293.0000,313.3000,291.8800,310.0000,293.1500,1732618,528318436.0000,10.639200,1,5.747900,417.667467,25.389633,96.211992,896.470973,0
2020-08-19,sh.688027,310.0000,318.9200,300.0000,306.0100,310.0000,1316641,404768763.0000,8.084900,1,-1.287100,412.291683,25.062844,94.973651,884.932524,0
2020-08-20,sh.688027,301.5300,302.0000,285.5000,286.7700,306.0100,1200634,350799457.8000,7.372600,1,-6.287400,386.369353,23.487049,89.002300,829.293487,0
2020-08-21,sh.688027,287.2000,290.8000,270.0000,273.8600,286.7700,1261650,353649062.3200,7.747200,1,-4.501900,368.975524,22.429693,84.995536,791.959809,0
2020-08-24,sh.688027,273.0000,273.4600,251.5200,262.9000,273.8600,1189562,310497298.1800,7.304600,1,-4.002000,354.208959,21.532047,81.593976,760.265222,0
2020-08-25,sh.688027,266.0000,270.0000,260.0000,267.1500,262.9000,689161,183138429.0000,4.231800,1,1.616600,359.935045,21.880131,82.913012,772.555550,0
2020-08-26,sh.688027,267.9000,268.5000,246.3000,250.1000,267.1500,1128372,287968880.0000,6.928800,1,-6.382200,336.963334,20.483701,77.621352,723.249646,0
2020-08-27,sh.688027,250.0000,256.7800,238.9900,253.0000,250.1000,1010782,250935493.4100,6.206800,1,1.159500,340.870546,20.721217,78.521400,731.635988,0
2020-08-28,sh.688027,245.9800,254.0000,241.2500,252.0000,253.0000,794853,197223569.0000,4.880800,1,-0.395300,340.604817,20.735200,80.637877,257.100098,0
2020-08-31,sh.688027,252.0000,264.8900,248.6600,255.0100,252.0000,561457,144609661.0000,3.447700,1,1.194400,344.673153,20.982871,81.601051,260.171016,0
2020-09-01,sh.688027,255.0300,257.9000,248.0600,251.0500,255.0100,429631,108293672.0000,2.638200,1,-1.552900,339.320791,20.657032,80.333885,256.130871,0
2020-09-02,sh.688027,251.0000,252.9600,244.1100,245.0000,251.0500,532080,131773580.0000,3.267300,1,-2.409900,331.143572,20.159222,78.397936,249.958428,0
2020-09-03,sh.688027,245.9600,258.5000,242.0000,247.9900,245.0000,1056586,265275812.3300,6.488000,1,1.220400,335.184876,20.405247,79.354711,253.008942,0
2020-09-04,sh.688027,244.0000,251.8500,240.1700,243.8000,247.9900,928512,228626488.4100,5.701600,1,-1.689600,329.521645,20.060483,78.013946,248.734142,0
2020-09-07,sh.688027,243.5000,243.5000,215.0500,216.7700,243.8000,1816259,414600310.0000,11.152800,1,-11.087000,292.987723,17.836386,69.364574,221.157096,0
2020-09-08,sh.688027,217.0000,221.9800,209.9000,218.9000,216.7700,1047042,225324704.0000,6.429400,1,0.982600,295.866645,18.011648,70.046156,223.330204,0
2020-09-09,sh.688027,215.0000,215.4100,205.3000,211.6400,218.9000,865038,182448914.0000,5.311800,1,-3.316600,286.053982,17.414277,67.723017,215.923273,0
2020-09-10,sh.688027,215.4400,218.2700,210.0100,211.8900,211.6400,714768,153100827.0000,4.389100,1,0.118100,286.391884,17.434848,67.803015,216.178332,0
2020-09-11,sh.688027,209.8900,219.6300,207.6000,218.4100,211.8900,619082,133008288.0000,3.801500,1,3.077100,295.204358,17.971330,69.889360,222.830287,0
2020-09-14,sh.688027,222.0000,227.8300,218.1100,220.1000,218.4100,842815,188356370.9400,5.175400,1,0.773800,297.488573,18.110387,70.430146,224.554490,0
2020-09-15,sh.688027,220.1000,226.0700,216.5000,225.0000,220.1000,624975,139440117.0000,3.837700,1,2.226300,304.111444,18.513572,71.998104,229.553659,0
2020-09-16,sh.688027,223.6000,224.9900,217.0100,221.7000,225.0000,466144,102937417.0000,2.862400,1,-1.466700,299.651143,18.242039,70.942132,226.186872,0
2020-09-17,sh.688027,221.4800,232.0000,217.8000,229.5600,221.7000,1246685,284740591.0000,7.655300,1,3.545300,310.274769,18.888780,73.457266,234.205946,0
2020-09-18,sh.688027,231.0000,242.2000,227.5000,242.0000,229.5600,1337702,313842387.0000,8.214200,1,5.419100,327.088753,19.912375,77.437961,246.897713,0
2020-09-21,sh.688027,245.0100,245.4000,234.7700,237.0000,242.0000,1041284,248391468.4700,6.394100,1,-2.066100,320.330721,19.500962,75.838003,241.796521,0
2020-09-22,sh.688027,234.8500,235.7600,228.3300,229.6500,237.0000,577501,133863578.4000,3.546200,1,-3.101300,310.396414,18.896185,73.486065,234.297768,0
2020-09-23,sh.688027,229.0000,236.0000,228.8000,234.4900,229.6500,526020,122887477.0000,3.230100,1,2.107600,316.938189,19.294433,75.034824,239.235722,0
2020-09-24,sh.688027,233.4500,233.6900,226.5800,228.0000,234.4900,446965,102676721.0000,2.744600,1,-2.767700,308.166263,18.760419,72.958079,232.614374,0
2020-09-25,sh.688027,228.0000,229.9100,221.0100,223.8900,228.0000,376230,84705380.5900,2.310300,1,-1.802600,302.611161,18.422238,71.642914,228.421194,0
2020-09-28,sh.688027,222.1900,241.5000,214.0000,236.9900,223.8900,1195783,275659782.0000,7.342800,1,5.851100,320.317205,19.500139,75.834803,241.786318,0
2020-09-29,sh.688027,236.6600,243.5800,232.0000,233.6500,236.9900,803398,189998947.2300,4.933300,1,-1.409300,315.802840,19.225316,74.766031,238.378722,0
2020-09-30,sh.688027,233.6000,233.6300,229.1500,230.0000,233.6500,478062,110631110.0000,2.935600,1,-1.562200,310.869476,18.924984,73.598062,234.654851,0
2020-10-09,sh.688027,234.9000,239.5600,231.6200,232.3000,230.0000,684265,160440477.2900,4.201800,1,1.000000,313.978171,19.114234,74.334043,237.001400,0
2020-10-12,sh.688027,235.0100,269.6000,233.6200,264.8700,232.3000,2172688,560487077.0000,13.341500,1,14.020700,357.999992,21.794176,84.756168,270.230567,0
2020-10-13,sh.688027,268.9500,279.0000,262.1200,276.7600,264.8700,1904022,518581999.0000,11.691800,1,4.489000,374.070592,22.772516,88.560868,282.361203,0
2020-10-14,sh.688027,275.0000,286.8700,269.7500,273.3000,276.7600,1231820,340163666.9700,7.564100,1,-1.250200,369.394034,22.487818,87.453697,278.831178,0
2020-10-15,sh.688027,274.3900,290.0000,274.3900,280.0000,273.3000,1583463,448561783.3900,9.723300,1,2.451500,378.449797,23.039111,89.597641,285.666775,0
2020-10-16,sh.688027,285.0000,307.9000,284.9900,299.9000,280.0000,2487526,741280046.8700,15.274800,1,7.107100,405.346765,24.676534,95.965473,305.969521,0
2020-10-19,sh.688027,345.0000,357.0000,318.0000,328.8800,299.9000,6369743,2161883394.0000,39.113800,1,9.663200,444.516319,27.061082,105.238829,335.536032,0
2020-10-20,sh.688027,323.3000,332.0000,300.2800,305.1600,328.8800,3735443,1162699434.0000,22.937700,1,-7.212400,412.456215,25.109340,97.648629,311.335976,0
2020-10-21,sh.688027,299.9500,325.8800,286.0100,320.7000,305.1600,4182233,1259873981.0000,25.681200,1,5.092400,433.460178,26.388011,102.621298,327.190482,0
2020-10-22,sh.688027,310.0000,311.3300,293.5900,294.0000,320.7000,2482156,748686569.3900,15.241800,1,-8.325500,397.372287,24.191067,94.077523,299.950114,0
2020-10-23,sh.688027,294.0000,305.0000,288.6000,296.1400,294.0000,1937398,574974891.7100,11.896700,1,0.727900,400.264725,24.367152,94.762305,302.133425,0
2020-10-26,sh.688027,289.0000,290.1500,276.0000,277.1300,296.1400,1561776,437806623.0000,9.590200,1,-6.419300,374.570687,22.802960,88.679265,282.738691,0
2020-10-27,sh.688027,274.8700,287.8800,274.0100,283.0600,277.1300,1168406,330715517.1800,7.174700,1,2.139800,382.585713,23.290896,90.576815,288.788705,0
