date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2020-08-03,sh.605318,15.7100,18.8500,15.7100,18.8500,13.0900,127064,2389504.4000,0.393500,1,44.003100,28.052023,5.466217,5.506000,-3306.377830,0
2020-08-04,sh.605318,20.7400,20.7400,20.7400,20.7400,18.8500,53070,1100671.8000,0.164300,1,10.026500,30.864666,6.014288,6.058061,-3637.892637,0
2020-08-05,sh.605318,22.8100,22.8100,22.8100,22.8100,20.7400,121237,2765415.9700,0.375400,1,9.980700,33.945180,6.614557,6.662699,-4000.980282,0
2020-08-06,sh.605318,25.0900,25.0900,25.0900,25.0900,22.8100,127966,3210666.9400,0.396300,1,9.995600,37.338210,7.275723,7.328676,-4400.902905,0
2020-08-07,sh.605318,27.6000,27.6000,24.2000,27.6000,25.0900,20079846,532014104.6500,62.180600,1,10.004000,41.073519,8.003585,8.061836,-4841.168600,0
2020-08-10,sh.605318,27.0100,27.0900,24.9000,25.2900,27.6000,14897105,384152662.0500,46.131400,1,-8.369600,37.635844,7.333720,7.387095,-4435.983837,0
2020-08-11,sh.605318,24.6600,24.9700,23.7700,24.0000,25.2900,11414476,277123828.9300,35.346800,1,-5.100800,35.716103,6.959639,7.010292,-4209.711826,0
2020-08-12,sh.605318,23.5300,23.6100,22.6900,23.2500,24.0000,8967344,207546984.4600,27.768900,1,-3.125000,34.599975,6.742151,6.791221,-4078.158332,0
2020-08-13,sh.605318,23.3400,23.9900,22.7000,22.8300,23.2500,7421348,173304387.3900,22.981400,1,-1.806500,33.974943,6.620357,6.668540,-4004.488375,0
2020-08-14,sh.605318,22.4300,22.7700,21.8000,22.0700,22.8300,6610834,146060223.5800,20.471500,1,-3.329000,32.843933,6.399968,6.446548,-3871.180834,0
2020-08-17,sh.605318,21.9500,22.3900,21.9000,22.2500,22.0700,4679412,103889756.1200,14.490600,1,0.815600,33.111804,6.452166,6.499125,-3902.753672,0
2020-08-18,sh.605318,22.2600,22.2700,21.8500,22.1600,22.2500,4318849,95286883.5200,13.374000,1,-0.404500,32.977869,6.426067,6.472837,-3886.967253,0
2020-08-19,sh.605318,22.1800,23.1800,22.0900,22.4300,22.1600,7126431,161868226.0900,22.068200,1,1.218400,33.379675,6.504363,6.551702,-3934.326511,0
2020-08-20,sh.605318,22.1000,22.1100,21.3100,21.5600,22.4300,5045442,108986916.1400,15.624100,1,-3.878700,32.084966,6.252076,6.297579,-3781.724457,0
2020-08-21,sh.605318,21.6500,21.7700,21.3700,21.5500,21.5600,3167435,68281400.0500,9.808500,1,-0.046400,32.070084,6.249176,6.294658,-3779.970411,0
2020-08-24,sh.605318,21.5400,21.6200,21.0100,21.2800,21.5500,2913444,61804266.6000,9.022000,1,-1.252900,31.668278,6.170880,6.215792,-3732.611153,0
2020-08-25,sh.605318,21.2200,21.6900,21.2100,21.5300,21.2800,3314158,71188057.9700,10.262800,1,1.174800,32.040321,6.243376,6.288816,-3776.462318,0
2020-08-26,sh.605318,21.4600,22.1500,21.4600,21.5900,21.5300,4514764,98605083.8700,13.980700,1,0.278700,32.129611,6.260776,6.306342,-3786.986597,0
2020-08-27,sh.605318,21.5300,22.0000,21.3100,21.9000,21.5900,2715578,58981739.3900,8.409200,1,1.435800,32.590944,6.350671,6.396892,-3841.362042,0
2020-08-28,sh.605318,21.7500,21.8700,21.5000,21.8000,21.9000,2244557,48655949.0200,6.950600,1,-0.456600,32.442127,6.321672,6.367682,-3823.821576,0
2020-08-31,sh.605318,21.9600,22.1500,21.8100,22.0600,21.8000,2558275,56132734.6000,7.922100,1,1.192700,32.829052,6.397068,6.443627,-3869.426787,0
2020-09-01,sh.605318,22.0000,22.4600,21.8400,22.4200,22.0600,3251279,72182997.2000,10.068100,1,1.631900,33.364793,6.501463,6.548781,-3932.572465,0
2020-09-02,sh.605318,22.2400,22.4000,21.6500,21.7800,22.4200,3543553,77732188.4300,10.973200,1,-2.854600,32.412364,6.315873,6.361840,-3820.313483,0
2020-09-03,sh.605318,21.6500,21.8700,21.3000,21.3800,21.7800,2389366,51545618.1800,7.399100,1,-1.836500,31.817095,6.199879,6.245002,-3750.151619,0
2020-09-04,sh.605318,21.1800,21.6800,21.0200,21.6600,21.3800,1609307,34398155.0200,4.983500,1,1.309600,32.233783,6.281074,6.326789,-3799.264923,0
2020-09-07,sh.605318,21.4700,21.6600,21.1200,21.2200,21.6600,1573704,33649170.0300,4.873200,1,-2.031400,31.578988,6.153481,6.198267,-3722.086873,0
2020-09-08,sh.605318,21.2300,21.6000,21.2000,21.3600,21.2200,1281361,27377639.9900,3.967900,1,0.659800,31.787332,6.194079,6.239160,-3746.643526,0
2020-09-09,sh.605318,21.3400,21.7200,21.1000,21.5000,21.3600,2919594,62717341.5200,9.041000,1,0.655400,31.995676,6.234677,6.280053,-3771.200178,0
2020-09-10,sh.605318,21.5300,22.0900,21.5200,21.7900,21.5000,3334027,72598458.7800,10.324400,1,1.348800,32.427245,6.318772,6.364761,-3822.067529,0
2020-09-11,sh.605318,21.9000,21.9600,21.0000,21.5000,21.7900,2745794,58786617.8400,8.502800,1,-1.330900,31.995676,6.234677,6.280053,-3771.200178,0
2020-09-14,sh.605318,21.3700,21.7400,21.2100,21.6800,21.5000,2129359,45878886.7400,6.593900,1,0.837200,32.263547,6.286874,6.332631,-3802.773017,0
2020-09-15,sh.605318,21.6500,22.5400,21.5800,22.5200,21.6800,4726057,104720728.7900,14.635000,1,3.874500,33.513610,6.530462,6.577991,-3950.112930,0
2020-09-16,sh.605318,22.5500,22.7300,22.0000,22.6400,22.5200,4002363,89515063.9400,12.394000,1,0.532900,33.692191,6.565260,6.613042,-3971.161490,0
2020-09-17,sh.605318,22.5300,22.7600,22.1300,22.3000,22.6400,3620823,81170070.4000,11.212500,1,-1.501800,33.186213,6.466665,6.513730,-3911.523905,0
2020-09-18,sh.605318,22.3000,22.6100,22.1200,22.3300,22.3000,2284886,51051910.1300,7.075500,1,0.134500,33.230858,6.475364,6.522493,-3916.786045,0
2020-09-21,sh.605318,22.3300,22.3300,21.8500,21.9700,22.3300,1859901,40925929.7100,5.759500,1,-1.612200,32.695116,6.370970,6.417338,-3853.640368,0
2020-09-22,sh.605318,21.8100,22.7300,21.3300,22.5500,21.9700,3863946,85704958.4800,11.965400,1,2.640000,33.558255,6.539161,6.586754,-3955.375070,0
2020-09-23,sh.605318,22.7500,22.9300,22.3600,22.6000,22.5500,3013700,68231993.2700,9.332400,1,0.221700,33.632664,6.553660,6.601359,-3964.145303,0
2020-09-24,sh.605318,22.6100,22.6600,21.6000,22.1900,22.6000,2691558,59352808.3500,8.334900,1,-1.814200,33.022514,6.434766,6.481599,-3892.229393,0
2020-09-25,sh.605318,22.2300,22.9900,22.0200,22.7800,22.1900,4001678,90470123.3500,12.391900,1,2.658900,33.900535,6.605858,6.653936,-3995.718142,0
