date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
2017-03-28,sh.603833,72.1200,72.1200,72.1200,72.1200,50.0800,13633,983212.0000,0.032843,1,44.009580,31.526501,10.387196,4.196219,105.996411
2017-03-29,sh.603833,79.3300,79.3300,79.3300,79.3300,72.1200,6996,554993.0000,0.016854,1,9.997226,34.678276,11.425627,4.615724,116.593113
2017-03-30,sh.603833,87.2600,87.2600,87.2600,87.2600,79.3300,9696,846073.0000,0.023358,1,9.996219,38.144793,12.567758,5.077122,128.248015
2017-03-31,sh.603833,95.9900,95.9900,95.9900,95.9900,87.2600,60525,5809795.0000,0.145808,1,10.004580,41.961020,13.825110,5.585067,141.078696
2017-04-05,sh.603833,105.5900,105.5900,105.5900,105.5900,95.9900,175453,18526082.0000,0.422676,1,10.001040,46.157560,15.207765,6.143632,155.188035
2017-04-06,sh.603833,110.0000,116.1500,105.6000,116.1500,105.5900,13385729,1505257120.0000,32.246998,1,10.000950,50.773753,16.728685,6.758053,170.708308
2017-04-07,sh.603833,119.6000,125.1800,112.4200,113.9900,116.1500,14809769,1761114544.0000,35.677593,1,-1.859667,49.829531,16.417588,6.632376,167.533707
2017-04-10,sh.603833,109.0000,117.0200,108.0100,114.9900,113.9900,9094744,1030472160.0000,21.909766,1,0.877270,50.266671,16.561615,6.690560,169.003430
2017-04-11,sh.603833,111.2000,114.2000,106.0000,108.7600,114.9900,7565538,831264912.0000,18.225820,1,-5.417859,47.543292,15.664329,6.328074,159.847056
2017-04-12,sh.603833,110.1100,110.9900,101.3800,102.2100,108.7600,6564538,697542336.0000,15.814353,1,-6.022437,44.680028,14.720955,5.946970,150.220372
2017-04-13,sh.603833,100.1000,107.2600,100.0600,105.9300,102.2100,6081405,640546960.0000,14.650458,1,3.639567,46.306187,15.256734,6.163414,155.687741
2017-04-14,sh.603833,104.4000,105.3000,102.4000,102.9400,105.9300,2960211,306631984.0000,7.131320,1,-2.822617,44.999140,14.826094,5.989444,151.293270
2017-04-17,sh.603833,99.6200,105.3200,99.1000,104.0600,102.9400,3959694,409989248.0000,9.539133,1,1.088008,45.488736,14.987404,6.054610,152.939359
2017-04-18,sh.603833,104.3600,109.9000,104.0800,106.2000,104.0600,3908021,420215312.0000,9.414649,1,2.056505,46.424215,15.295621,6.179124,156.084566
2017-04-19,sh.603833,105.4800,109.3100,104.2000,107.6200,106.2000,3153389,338806752.0000,7.596697,1,1.337105,47.044953,15.500139,6.261745,158.171572
2017-04-20,sh.603833,107.6800,110.7000,105.2200,106.5600,107.6200,3898162,422196816.0000,9.390899,1,-0.984952,46.581585,15.347471,6.200070,156.613666
2017-04-21,sh.603833,105.8000,107.8000,103.8500,106.0200,106.5600,2580943,273342896.0000,6.217642,1,-0.506758,46.345530,15.269696,6.168651,155.820016
2017-04-24,sh.603833,104.9700,107.7900,102.1100,106.5900,106.0200,2602540,275368336.0000,6.269670,1,0.537634,46.594699,15.351791,6.201815,156.657758
2017-04-25,sh.603833,106.1100,108.6800,106.1100,107.3900,106.5900,1681142,180952297.0000,4.049969,1,0.750542,46.944411,15.467013,6.248363,157.833536
2017-04-26,sh.603833,107.0000,110.5000,106.4100,109.4200,107.3900,2448988,267940353.0000,5.899754,1,1.890305,47.831804,15.759387,6.366476,160.817074
2017-04-27,sh.603833,108.9300,109.7100,105.1200,108.4700,109.4200,1995546,214513847.0000,4.807386,1,-0.868211,47.416521,15.622561,6.311201,159.420837
